Text,Sentiment,Positive
Por fabor no me escriban Yo no soy la persona deudora ....hagan bien su trabajo gracias ,negativo,0
vorables ?? Esto hay que denunciarlo de inmediato a indecopi ,negativo,0
Buenas tardes yo no soy el sr.segundo ni tengo ninguna obligacion de cocina,negativo,0
Este no es el numero de yudith,negativo,0
Oye ctm no es dueña la mencionada,negativo,0
X favor no jdn..,negativo,0
Nose amiga que deuda,negativo,0
Es un abuso que me cobren una cuota de mas voy a presentar mi queja a indecopi,negativo,0
Por favor dejen de mandarme estos mensajes porque yo no debo a nadie ,negativo,0
No debo nada a Croacia ,negativo,0
Si continuan con estas molestias haré mi queja ante indecopi. ,negativo,0
Jodan a su madre. ,negativo,0
No estes acosando mensajes voy indecopi denunciar y la sbs,negativo,0
Otra vez concha de tu madre ... deja de joder,negativo,0
vor averiguense bien a quien envían mensajes,negativo,0
Kien es maria,negativo,0
No soy lilia.por favor gracias. Compré este chips. En centrales de Movistar..,negativo,0
Lárgate ala mierda,negativo,0
No jodan,negativo,0
No conozco a paola,negativo,0
Ya se deja de estar molestando x.f deja de llamar me incomoda,negativo,0
No debo nada porque me martirizan. Si continua tendré que denunciarte,negativo,0
Uii890,negativo,0
Sicario de mierda dejate de joder ,negativo,0
Uno de los francotiradores que asesinaron a los cuatro policías en ,negativo,0
Te voy ha denunciar csm ya me cansaste estoy con mi dolor de la perdida de mi madre y estas que jodes ya te tengo identificado mierda,negativo,0
Vayanse a la mierda me tienen hasta la punta del huevo con sus mensajes,negativo,0
Yono debo a ningún banco no molestes ok,negativo,0
Estan locos ustedes yo no tengo deuda o son unos ladrones.,negativo,0
Cobrale a tu vieja hijo de puta,negativo,0
De de joder cagada,negativo,0
No  soy jines disculpe,negativo,0
to es un acoso!!!,negativo,0
. Chucos y no me molesten por favor,negativo,0
Y si me chupan la pinga????,negativo,0
Yo no debo nada 😠😠😠,negativo,0
Anda ofertale a la ptm,negativo,0
No tengo deuda con interbank,negativo,0
Si confundió de número ,negativo,0
"Por favor no molestar, no me interesaaaa. Déjenme en paz.",negativo,0
No insista porfabor,negativo,0
Ya les informe que no debo nada que les pasa que siguen cobrando de que debo haganmelo sabet,negativo,0
Y si  te vas a la reconcha tu madre,negativo,0
Quién eres yo no tengo nada que ver con caja Sullana,negativo,0
Este no es su nume,negativo,0
Fuera ladrones en convenio con la ugel ,negativo,0
Dadfyuugghkj un😯😯😱🤢😥😧😦😦😯👍👍👍👍👍👍👁️👀,negativo,0
B459,negativo,0
Por favor dejen de molestar ,negativo,0
Este número no pertenece a Entel.....es movistar,negativo,0
No me jodaaaaaaaaaan,negativo,0
Gracias a Dios,negativo,0
Carajo dejen de joder  Yo no tengo ningun cr¿dito en efectiva,negativo,0
Yo no debo ninguna cuota,negativo,0
Resolucion sbs 1870...2020,negativo,0
ir malas contestaciones x su trato,negativo,0
No enviar más a este número no es la persona indicada,negativo,0
"Por favor dejen de enviar mensajes, esta linea esta a nombre de otra persona",negativo,0
Boy a denunciar,negativo,0
Srta Carmen no me une ningún vínculo con mi banco nunca he realizad,negativo,0
"Se han equivocado de numero, la felicidad esta en el interior de cada una de las personas.",negativo,0
rsona K Tega deuda con ustedes,negativo,0
No soy Juan. Dejen de llamar y pgtar por personas desconocidas O voy a reportar a indecopi ,negativo,0
Disculpa pero yo no tengo ninguna deuda con este banco q te pasa no vuelvas a mandarme esta clase de mensajes,negativo,0
Putamadre yo no soy la persona que burcan no jodan,negativo,0
Hola no se quien es usted creo que se equivoco de numero ,negativo,0
Ya dejen de joder yo no soy lelith,negativo,0
Cual deuda soy menor de edad?????,negativo,0
 Vete ah carajo les boy a demandar,negativo,0
No tengo deuda en ripley,negativo,0
Hijos de Satanás vayan con sus mentiras al infierno donde vive su p,negativo,0
Sres de SCOTIABANK . Yo no tengo ni una deuda con Ustedes verifiquen bien en su sistema quien es la persona que debe al banco creo que Ustedes estan en l,negativo,0
"mente, ni adicionar monto alguno que beneficie arbitrariamente a la",negativo,0
Señores ya les indique que yo no trabajo cpn efectiva dejen de enviar mensajes,negativo,0
"HOLA buenos dias  ud sta enviando mensaje a la persona equivocada mi nombre es francisca milena. ypushima murayari  con DNI 05852604 y el nro de celular es mio,",negativo,0
Te bas a la mierda yo ya page,negativo,0
Disculpen de que debo yo ???,negativo,0
Yo no tengo ningun crédito y dejen de mandar mensajes o los voy a reportar a Indecopi,negativo,0
Estas equibocado mi estimado,negativo,0
La putamadre NO SOY ALFREDO,negativo,0
Disculpe no se equivoco no soy mayra,negativo,0
Que pasa yo no debo nada ok y deje de enviar mensajes,negativo,0
"dó porfavor, porque yo no debo nada de cuotas sr. ",negativo,0
Este numero no es de El,negativo,0
ya le he llamado y siguen.,negativo,0
Ya deje de manda Mierda yo no debo huevadas,negativo,0
 de otra persona q ni en mi vida la e visto ,negativo,0
Maricones rectifiquen sus mjs yo no soy el cliente o los denunciare penalmente....,negativo,0
Su campana ,negativo,0
Que te lo pague la puta de tu madre,negativo,0
El usuario de este numero es una empresa corporativa. Evite enviar mensajes de lo contrario tomaré medidas pertinentes.,negativo,0
Andate a la mierda. Estafadoresde mierda,negativo,0
Yo no les debo nada cdsumares,negativo,0
No me. Jodan ,negativo,0
Vete a la puta,negativo,0
Trabaja bago de mierda,negativo,0
tienda y nunca saque nada.voy a denunciar si no me sacan de q debo ,negativo,0
Numero equivocado?,negativo,0
Yo no debo a ningun banco ...,negativo,0
No tengo nada con ONCOSALUD ,negativo,0
Lo denunciar de estar acosandame,negativo,0
Estafadores d mierda,negativo,0
Que efectiva yo no debo creo que  es numero  equibocado,negativo,0
K no soy Marcelina    no conozco a esa persona,negativo,0
No jodas ok,negativo,0
"No soy sr López, ni tengo deudas",negativo,0
Entiendan q no la conozco y no debo nada dejen de molestar.,negativo,0
"Cuál cuota hijos de perra, mal parido hijos de puta... que tu vieja",negativo,0
Yo no debo a efectiba,negativo,0
Vayance a cobrarle en su tumba y la penalidad preguntes en la administracion del cementerio donde queda su tumba y cobrenle ya que no saben entender ,negativo,0
 si sigen poniendome otro nombre gracias tenga usted...,negativo,0
Por favor deje de joder.. me tienen cojudo con sus llamadas y msj.. este numero no pertenece a esa persona ,negativo,0
Srs no tengo dinerl ni trabajo eston e provincia gtacias.,negativo,0
Dejen de escribirme no soy cielo,negativo,0
Que Yanbal yo no devo,negativo,0
No me jodas,negativo,0
Cual cuota ctm ,negativo,0
No me jodan ,negativo,0
Señores yo no debo ni un sol a la caja ica,negativo,0
"Cual Francisco mierda, numero equivocado ",negativo,0
Cuantas veces le voy a decir que yo no soy Beatriz que me deje de estar mandando mensajes,negativo,0
Favor enviar el mensaje de cobranza a este numero 957660874 ,negativo,0
Yo No Debo ,negativo,0
No mande mas mensajes a este numero.,negativo,0
http://mst.pe/CLAROPROMO,negativo,0
Disculpen pero me cambie de operador !,negativo,0
No soy Fermín... ,negativo,0
No tengo deuda en ficha entidad. Nunca he sacado prestamo,negativo,0
Yo no debo por que mandan mensajes,negativo,0
Dejen de joder carajo encima ni contestan estafadores,negativo,0
No me jodan hijos de puta,negativo,0
Y no se quien es ?,negativo,0
No soy su cliente,negativo,0
Erradó no soy la persona te denunciare,negativo,0
No tengo ni pa tragar hpt,negativo,0
"Una vez mas se equivocan yo mo les debo nafa ni tengo prestamos impagos, no me envien nensajes",negativo,0
Tengo cinco hijos ,negativo,0
???????? ,negativo,0
Dejen de joder carajo ,negativo,0
Numeo equivocado. No soy leisy,negativo,0
EN LA MANANA HE VENIDO A PAGAR ESTUVO CERRADO UDS SON MUY EXIGENTES YA NO PEDERE NADA POR MAS QUE ME RUEGUEN  ,negativo,0
 Por qué se esta confundiendo,negativo,0
Que te debo csm,negativo,0
"o la vida y te dio educacion la engries que es lo correcto, como a esa gente, y te endeudaron hasta tus boloñas, me INDIGNAAAA por que tengo que correr a",negativo,0
No tengo ningun contrato con Telefonica asi que abstengase a enviar mensajes ,negativo,0
"A nombre de quien esta esa deuda disculpe, porque esta es una línea",negativo,0
Avon,negativo,0
Ok dejen de molestar,negativo,0
Oe deja de joder no soy ningún eduardo,negativo,0
Yo no les debo ,negativo,0
Que mierda quieren carajo yo ya no pertenezco asu programa no quiero que me estén enviando sus mensajes cojudos que no me interesa para nada ,negativo,0
Número equivocado ,negativo,0
hasta cuando van ha molestar ?yo no tengo que ver nada para que mierda dan plata luego para  estar jodiendo ella tiene  su casas vayan ha cobrar  hay,negativo,0
  Yo no soy marina   ,negativo,0
"No soy su cliente, por favor no me envíen más mensajes",negativo,0
Wevon no tengo cuentas aprende a estudiar y entra a una universidad mongol :'v,negativo,0
Reconcha de tu madre después q me estafaron quieres q pague hdp,negativo,0
Pero con quien ablo,negativo,0
Este numero es de Movistar ,negativo,0
Numwero equivocada,negativo,0
No Jordan no soy jeheremy,negativo,0
ctm dejenme de estar mandando mensajes q yo no los debo ,negativo,0
Urgente ,negativo,0
No me jodan no tengo targeta y nunca e nesitado servicio de dicha empresa,negativo,0
Cual luciy t confundiste verificar bn el numero gracias ,negativo,0
Yo no la conozco y no se da toman mi número para mensajes con deuda,negativo,0
"Sr(a). VALLE, SOLO HASTA EL 15/09 ! ELIMINA TU DEUDA DE BANCO FALABELLA, PAGA EL MONTO DE S/.1333.00, EN LUGAR DEL TOTAL S/.2744.43. MAYOR INF AL 999540016.",negativo,0
Oye c.....m.... cual deuda,negativo,0
YA CACHE,negativo,0
Dejen de joder mierdas les llaman y no contestan hagan lo que se de la gana,negativo,0
Por favor enviar,negativo,0
que me hablan no se nada y me llaman diciendome que soy yo mi nombre es otro tengo 60 años y no se de que hablan ya es demadiado el aciso de difetentes n,negativo,0
Se ha equivocado no soy ningun sr jara,negativo,0
Rateros,negativo,0
"Estimados señores  Efectiva yo actualmente NO TENGO NINGUNA DEUDA CON USTEDES, GRACIAS  Maria Pia Zapata Atkins",negativo,0
De q cuota me hablas si yo no debo a nadies yo no soy morosa yo no trabajo con madies,negativo,0
Este numero No es de Miguel ,negativo,0
Por favor no molestar ya los dige,negativo,0
No soy cliente ya deje de mensajera ,negativo,0
Y yo les recuerdo que solicito darme de baja o denuncio por tantiiiiiisimo acoso,negativo,0
"RAUL, NOS SOLIDARIZAMOS CONTIGO POR DEUDA GALLO MAS GALLO, EVITA PAGAR 454 Y CANCELA SOLO CON S/.295 ,LLAMA 940097445 PLAZO MAX 02-09.",negativo,0
Sensores de la efectiva.no boy a pagar ni un puto sol estafadores de mierda .no boy a pagar de una laptop malogrado q me dieron les voy a denunciar por e,negativo,0
"No tengo deuda con cencosud , creo que se ah equivocado de numero celular y de persona.",negativo,0
"Cual deuda, uds se han equivocado ",negativo,0
Voy a denunciar por hostigamiento... no soy la señora Garcia .... informense,negativo,0
Con quien hablo disculpa,negativo,0
Buenas es numero equivocado,negativo,0
No debo nada no se porque me llaman ,negativo,0
No molestar ya es hostigamiento su llamada y mensajes.. seran denunciados esta es una de las pruebas. ,negativo,0
Buenas tardes. Mi nombre es Mariella Arboleda y siempre me estan llegando de cobranza por error. Por favor actualizar sus datos para que no me sigan lleg,negativo,0
Este numero pertenece a otra persona Miguel silva por favor no enviar mensajes gracias ,negativo,0
Voy a proceder hacer una denuncia,negativo,0
No tengo ningún equipo. No molestes ,negativo,0
Yo no tengo ninguna deuda con uds.,negativo,0
demia no avia ingreso ,negativo,0
Sres:  de YANBAL no me molesten yo no debo nada... Si  siguen mandando mensajes les boya denunciar ....,negativo,0
"Numero equivocado, es la segunda vez, no quiero reportarlo ",negativo,0
De que hablan y por favor dejen de molestar o los reportare,negativo,0
Ptm cuántas veces le estoy diciendo k se está ekivocamdo de numero,negativo,0
Recibí llamadas de su nro. Pero no me hablan,negativo,0
Vete ala mierda ratas de dos patas,negativo,0
Gracias de todos modos,negativo,0
Yo no devo ni mda,negativo,0
No gracias,negativo,0
Pendejo te voy a denunciar ,negativo,0
No me interesa su oferta. Los voy a denunciar si siguen enviando mensajes,negativo,0
"so omiso a este mensaje, y también seguiré reportando este acoso e ",negativo,0
Disculpa pero yo no debo,negativo,0
???????,negativo,0
Avonâ,negativo,0
No es mi numero ,negativo,0
Oye si reconcha la mil pura de tu madre déjame de joder miarda,negativo,0
No entiendo nada,negativo,0
ses que mi esposo fallecio asi que le rogaria no estar mandando mas msjs si no tomare otras medidas gracias,negativo,0
Saldo,negativo,0
Fuera mierda,negativo,0
https://www.facebook.com/100004973563163/posts/1638950999614003/?sfnsn=mo,negativo,0
Yo no devo nada,negativo,0
Paran llamandome ,negativo,0
16729797,negativo,0
"Por favor eliminen este número de su data, no cuento con ningún cré",negativo,0
"Por favor dejen de enviar estos mensajed, yo no soy Julia  ni le conozco",negativo,0
?????????,negativo,0
Tarado hp,negativo,0
Ahorita voy corriendo usureros de mierda,negativo,0
"Sr. Piraña, se puede ir a la mierda con sus equipos, anda vete a joder a otro lado mongol de mrda, te crees muy vivo tarao",negativo,0
"Hello concha de tu madre aprovecha k mi pichula la tengo al palo, como te gusta mamarlo, aprovecha esta oportunudad para k la traigas a la perra la parip",negativo,0
Yo no debo a nadies,negativo,0
Metete al culo tu felicidad basura de mierda ,negativo,0
Buenas tardes disculpe se equivoco de numero este no es de ninguna sr. Lidia por favor dejen de llamar y de mandar mensajes .gracias ,negativo,0
Perdon a quie. Le estan enviando este mensaje ya que la dueña del celular soy yo ,negativo,0
Por favor no molestar si no se le denunciara por hostigamiento soy una persona que no tiene. Ningun tipo de deuda,negativo,0
Por favor dejar de estar llamandome y mandandome mensajes yo no conosco a la persona q ustedes vuscan y no devo a mi vanco por favor ya me viene llamando,negativo,0
"Acoso financiero, cobrar al que no les debe nada. Por favor, averig",negativo,0
"Yo no tengo ninguna deuda con ustedes, dejen de mandar mensajes",negativo,0
No tengo ninguna cuenta,negativo,0
Señores yo no debo nada a entel este numero que me mandan este mensaje no es de entel ,negativo,0
Quienes son no los conosco,negativo,0
No soy Victor no lo conozco evite de enviarme mensajes ,negativo,0
Que chucha me mandan esto si a la persona que buscan ya esta muerta entonses dejen de mandarme esto ,negativo,0
Se están equivocando de persona ,negativo,0
126715287922/,negativo,0
Así??? Una de vaqueros. ,negativo,0
Buenas yo no soy la señora huansi,negativo,0
Yo no tengo ningun contrato ,negativo,0
Disculpe bcuota de que estoy atrasada yo. No debo ok,negativo,0
No le debo a afectiva,negativo,0
Fuera concha de tu madre acaso yo trabajo con uebadas,negativo,0
Kien eres,negativo,0
Te boy a denusiar mi hermano esta efermo no hay trabajo tu sabes bien ,negativo,0
No  te  debo carajo ,negativo,0
Deje de escribirme y llamarme no soy Luzmila ,negativo,0
RAMACION. POR FAVOR INFORMEME PRIMERO ANTES DE ENVIAR ESTE MENSAJE.,negativo,0
No debo nada ,negativo,0
Me estan enviando mensajes. Q les pasa yo no les debo,negativo,0
Estas loca!!!!!! revisa bien a quien envías ,negativo,0
HDP,negativo,0
ME ENVIASTD MENSAJE AL 945705232,negativo,0
No tengo deuda,negativo,0
No soy la persona  que debe xq nunca  e sacado  ni artefacto ni dinero  a  ustedes,negativo,0
No necesito por favor NO INSISTIR,negativo,0
Estas equivocado de numero creo amigo,negativo,0
Señores de bietel no frieguen que cuota ,negativo,0
A tu vieja le voy a depositar huevon,negativo,0
Creo que se confundido de numero ! No lo conosco ,negativo,0
Por favor dejen de abilitar ya le dije no utilizo,negativo,0
oyeme bien  pinchi buey yo no debo ni mmmmm ya,negativo,0
quien chucha heres ,negativo,0
Ese número ya no le pertenece a Jorge,negativo,0
No les debo,negativo,0
Este numero no pertenece a ninguna persona que tenga deuda en inversiones la cruz porfavor ,negativo,0
Y SE QUE TNGO DEUDA CON ESE BANCO,negativo,0
Jajaja ctm,negativo,0
No se quien es ud.  Yo no tengo ninguna deuda con ud. Y por favor no me mande mas mensajes,negativo,0
Calla mierda,negativo,0
Cual deuda no la tengo es mas no tengo targeta,negativo,0
"Desculpe no lo conosco, no me interesa",negativo,0
Les repito que este número no ea de ningún Luis,negativo,0
Este numero no pertenece a la señora Edith. ,negativo,0
Que mierda debo no midan La pura mare,negativo,0
No tengo ningun trato con ustedes ,negativo,0
USURERO DE MIERDA DEJAN DE JODER....,negativo,0
Vete s la mierda y deja de mandar estos mensajes q yo no soy luisa,negativo,0
Fuera borracho ratero,negativo,0
No soy nila ,negativo,0
Me llega al pincho yo no debo nada a ustedes rateros de mieda,negativo,0
"Dejen de fregarme, yo no soy la persona que buscan, les voy a  entablar una denuncia por acoso, desde el mes de enero ya me tienen cansada con lo mismo, ",negativo,0
Porque yo no debo nada,negativo,0
ya les dije q no tengo credito en esa entidad,negativo,0
"X la puta madre YO NO SOY MARTHA YO NO  TENGO DEUDA CON USTEDES,  ACTUALICEN SUS DATOS CARAJO Y DEJEN DE JODERME ",negativo,0
